ip,identity,user,timestamp,request,status,size,referer,user_agent,vulnerability,method,url,protocol,request_length,url_parts,user_agent_length,Predicted_Vulnerability
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/pls/portal/owa_util.listprint?p_theQuery=select HTTP/1.1,404,488,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/pls/portal/owa_util.listprint?p_theQuery=select,HTTP/1.1,88,7,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/pls/portal/owa_util.show_query_columns?ctable=sys.dba_users HTTP/1.1,404,488,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/pls/portal/owa_util.show_query_columns?ctable=sys.dba_users,HTTP/1.1,100,7,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/pls/portal/owa_util.showsource?cname=owa_util HTTP/1.1,404,453,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/pls/portal/owa_util.showsource?cname=owa_util,HTTP/1.1,86,7,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/pls/portal/owa_util.cellsprint?p_theQuery=select+*+from+sys.dba_users HTTP/1.1,404,490,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/pls/portal/owa_util.cellsprint?p_theQuery=select+*+from+sys.dba_users,HTTP/1.1,110,7,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/pls/portal/owa_util.signature HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/pls/portal/owa_util.signature,HTTP/1.1,70,7,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/pls/portal/HTP.PRINT HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/pls/portal/HTP.PRINT,HTTP/1.1,61,7,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/pls/portal/CXTSYS.DRILOAD.VALIDATE_STMT HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/pls/portal/CXTSYS.DRILOAD.VALIDATE_STMT,HTTP/1.1,80,7,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/pls/portal/PORTAL_DEMO.ORG_CHART.SHOW HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/pls/portal/PORTAL_DEMO.ORG_CHART.SHOW,HTTP/1.1,78,7,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/pls/portal/PORTAL.wwv_form.genpopuplist HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/pls/portal/PORTAL.wwv_form.genpopuplist,HTTP/1.1,80,7,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/pls/portal/PORTAL.wwv_ui_lovf.show HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/pls/portal/PORTAL.wwv_ui_lovf.show,HTTP/1.1,75,7,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/pls/portal/PORTAL.wwv_dynxml_generator.show HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/pls/portal/PORTAL.wwv_dynxml_generator.show,HTTP/1.1,84,7,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/pls/portal/PORTAL.home HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/pls/portal/PORTAL.home,HTTP/1.1,63,7,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/pls/portal/PORTAL.wwv_main.render_warning_screen?p_oldurl=inTellectPRO&p_newurl=inTellectPRO HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/pls/portal/PORTAL.wwv_main.render_warning_screen?p_oldurl=inTellectPRO&p_newurl=inTellectPRO,HTTP/1.1,133,7,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/pls/portal/SELECT HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/pls/portal/SELECT,HTTP/1.1,58,7,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/pls/portal/null HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/pls/portal/null,HTTP/1.1,56,7,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/OA_MEDIA/ HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/OA_MEDIA/,HTTP/1.1,50,6,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/OA_HTML/META-INF/ HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/OA_HTML/META-INF/,HTTP/1.1,58,7,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/OA_HTML/jsp/por/services/login.jsp HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/OA_HTML/jsp/por/services/login.jsp,HTTP/1.1,75,9,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/OA_HTML/PTB/ICXINDEXBASECASE.htm HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/OA_HTML/PTB/ICXINDEXBASECASE.htm,HTTP/1.1,73,7,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/OA_HTML/PTB/ECXOTAPing.htm HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/OA_HTML/PTB/ECXOTAPing.htm,HTTP/1.1,67,7,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/OA_HTML/PTB/xml_sample1.htm HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/OA_HTML/PTB/xml_sample1.htm,HTTP/1.1,68,7,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/OA_HTML/jsp/wf/WFReassign.jsp HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/OA_HTML/jsp/wf/WFReassign.jsp,HTTP/1.1,70,8,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/OA_JAVA/Oracle/ HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/OA_JAVA/Oracle/,HTTP/1.1,56,7,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/OA_JAVA/servlet.zip HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/OA_JAVA/servlet.zip,HTTP/1.1,60,6,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/OA_JAVA/oracle/forms/registry/Registry.dat HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/OA_JAVA/oracle/forms/registry/Registry.dat,HTTP/1.1,83,9,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/OA_HTML/oam/ HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/OA_HTML/oam/,HTTP/1.1,53,7,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/OA_HTML/jsp/ HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/OA_HTML/jsp/,HTTP/1.1,53,7,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/OA_HTML/jsp/fnd/fndversion.jsp HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/OA_HTML/jsp/fnd/fndversion.jsp,HTTP/1.1,71,8,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/OA_HTML/jsp/fnd/fndhelp.jsp?dbc=/u01/oracle/prodappl/fnd/11.5.0/secure/dbprod2_prod.dbc HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/OA_HTML/jsp/fnd/fndhelp.jsp?dbc=/u01/oracle/prodappl/fnd/11.5.0/secure/dbprod2_prod.dbc,HTTP/1.1,128,15,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/OA_HTML/jsp/fnd/fndhelputil.jsp HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/OA_HTML/jsp/fnd/fndhelputil.jsp,HTTP/1.1,72,8,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/install/install.php HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/install/install.php,HTTP/1.1,60,6,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,POST /DVWA/vulnerabilities/brute/_vti_bin/shtml.dll/_vti_rpc HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,POST,/DVWA/vulnerabilities/brute/_vti_bin/shtml.dll/_vti_rpc,HTTP/1.1,69,7,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/cehttp/trace HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/cehttp/trace,HTTP/1.1,53,6,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/cehttp/property/ HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/cehttp/property/,HTTP/1.1,57,7,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/webdav/index.html HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/webdav/index.html,HTTP/1.1,58,6,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/hp-ux/ HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/hp-ux/,HTTP/1.1,47,6,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/hp_docs/ HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/hp_docs/,HTTP/1.1,49,6,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/hp_docs/cgi-bin/index.cgi HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/hp_docs/cgi-bin/index.cgi,HTTP/1.1,66,7,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/hp_docs/xmltools/ HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/hp_docs/xmltools/,HTTP/1.1,58,7,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/status?full=true HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/status?full=true,HTTP/1.1,57,5,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,"GET /DVWA/vulnerabilities/brute/rpc.php?q=\\\""><script>alert(document.cookie)</script> HTTP/1.1",404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,"/DVWA/vulnerabilities/brute/rpc.php?q=\\\""><script>alert(document.cookie)</script>",HTTP/1.1,95,6,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/db.php?q='&t=' HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/db.php?q='&t=',HTTP/1.1,55,5,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/rpc.php?q='&t=' HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/rpc.php?q='&t=',HTTP/1.1,56,5,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/junk.cfm HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/junk.cfm,HTTP/1.1,49,5,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/jsp-examples/ HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/jsp-examples/,HTTP/1.1,54,6,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/nps/iManager.html HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/nps/iManager.html,HTTP/1.1,58,6,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/nps/version.jsp HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/nps/version.jsp,HTTP/1.1,56,6,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:05-04:00,GET /DVWA/vulnerabilities/brute/nps/servlet/webacc?taskId=dev.Empty&merge=fw.About HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/nps/servlet/webacc?taskId=dev.Empty&merge=fw.About,HTTP/1.1,91,7,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:06-04:00,GET /DVWA/vulnerabilities/brute/doc/Judy/demo/ HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/doc/Judy/demo/,HTTP/1.1,55,8,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:06-04:00,GET /DVWA/vulnerabilities/brute/doc/vxvm/ HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/doc/vxvm/,HTTP/1.1,50,7,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:06-04:00,GET /DVWA/vulnerabilities/brute/doc/PRINTER-JPN-S HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/doc/PRINTER-JPN-S,HTTP/1.1,58,6,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:06-04:00,GET /DVWA/vulnerabilities/brute/doc/PRINTER-JPN-E HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/doc/PRINTER-JPN-E,HTTP/1.1,58,6,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:06-04:00,GET /DVWA/vulnerabilities/brute/doc/NTP_Primer.txt HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/doc/NTP_Primer.txt,HTTP/1.1,59,6,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:06-04:00,GET /DVWA/vulnerabilities/brute/doc/LICENSE.SMAIL893 HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/doc/LICENSE.SMAIL893,HTTP/1.1,61,6,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:06-04:00,GET /DVWA/vulnerabilities/brute/doc/PRINT-ASE-NOTE HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/doc/PRINT-ASE-NOTE,HTTP/1.1,59,6,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:06-04:00,GET /DVWA/vulnerabilities/brute/doc/SETNETLP_Guide-E HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/doc/SETNETLP_Guide-E,HTTP/1.1,61,6,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:06-04:00,GET /DVWA/vulnerabilities/brute/doc/SETNETLP_Guide-S HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/doc/SETNETLP_Guide-S,HTTP/1.1,61,6,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:06-04:00,GET /DVWA/vulnerabilities/brute/doc/dir.perm.txt HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/doc/dir.perm.txt,HTTP/1.1,57,6,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:06-04:00,GET /DVWA/vulnerabilities/brute/doc/ASX-UTF8 HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/doc/ASX-UTF8,HTTP/1.1,53,6,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:06-04:00,GET /DVWA/vulnerabilities/brute/doc/ASX-TCH HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/doc/ASX-TCH,HTTP/1.1,52,6,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:06-04:00,GET /DVWA/vulnerabilities/brute/doc/ASX-SCH HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/doc/ASX-SCH,HTTP/1.1,52,6,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:06-04:00,GET /DVWA/vulnerabilities/brute/doc/ASX-KOR HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/doc/ASX-KOR,HTTP/1.1,52,6,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:06-04:00,GET /DVWA/vulnerabilities/brute/doc/ASX-JPN-S HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/doc/ASX-JPN-S,HTTP/1.1,54,6,115,Recon
12.12.12.12,-,-,2024-06-30 14:49:06-04:00,GET /DVWA/vulnerabilities/brute/doc/ASX-JPN-E HTTP/1.1,404,489,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",Recon,GET,/DVWA/vulnerabilities/brute/doc/ASX-JPN-E,HTTP/1.1,54,6,115,Recon
